"X1","Date","AveragePrice","Total Volume","4046","4225","4770","Total Bags","Small Bags","Large Bags","XLarge Bags","type","year","region"
33,2015-05-10,1.09,16805.16,573.64,6949.68,0,9281.84,716.67,8565.17,0,"organic",2015,"Detroit"
25,2016-07-03,0.95,515792.87,214287.07,125503.35,20517.76,155484.69,116583.25,38901.44,0,"conventional",2016,"SouthCarolina"
23,2016-07-17,1.02,5787378.41,1883575.14,1304616.13,95086.4,2504100.74,1822960,665247.85,15892.89,"conventional",2016,"West"
10,2017-10-22,2.02,2596.43,67.32,531.36,7.21,1990.54,1812.23,178.31,0,"organic",2017,"Jacksonville"
49,2015-01-18,1.84,627.8,0,151.46,0,476.34,476.34,0,0,"organic",2015,"Syracuse"
10,2017-10-22,1.8,168429.18,2401.85,39858.54,607.05,125561.74,115932.33,9629.41,0,"organic",2017,"Midsouth"
41,2017-03-19,1.47,9927.4,800.41,22.38,0,9104.61,8530.84,573.77,0,"organic",2017,"Pittsburgh"
50,2015-01-11,0.95,5333097.71,2203111.92,2292761.26,127412.09,709812.44,598705.08,111073.82,33.54,"conventional",2015,"West"
31,2017-05-28,1.78,664075.57,183361.47,386005.08,4497.4,90211.62,85402.49,805.24,4003.89,"conventional",2017,"SanFrancisco"
29,2017-06-11,2.62,13040.76,89.07,4953.62,13.7,7984.37,7752.18,232.19,0,"organic",2017,"HartfordSpringfield"
23,2016-07-17,1.24,516716.17,241386.54,136077.96,190.34,139061.33,79192.74,43113.59,16755,"conventional",2016,"MiamiFtLauderdale"
35,2016-04-24,1.39,208434.9,18891.23,100137.58,3.04,89403.05,89320.2,82.85,0,"organic",2016,"California"
13,2015-09-27,1.85,5756.8,1243.87,4399.58,0,113.35,103.33,10.02,0,"organic",2015,"LasVegas"
8,2017-11-05,1.02,229240.49,144908.02,8243.13,354.53,75734.81,63826.67,11123.57,784.57,"conventional",2017,"Nashville"
8,2015-11-01,2.06,2371.09,503.42,1619.84,10.89,236.94,89.98,146.96,0,"organic",2015,"Philadelphia"
29,2016-06-05,1.19,3028.17,0,1339.64,0,1688.53,111.23,1577.3,0,"organic",2016,"Louisville"
15,2016-09-11,1.1,150295.99,70095.71,23109.94,148.82,56941.52,22375.81,34565.71,0,"conventional",2016,"Jacksonville"
6,2015-11-15,0.71,732695.38,483180.55,155778.7,12780.68,80955.45,77112.29,3843.16,0,"conventional",2015,"WestTexNewMexico"
17,2016-08-28,1.3,2799097.68,745329.31,1165119.09,67370.64,821278.64,738431.65,65178.37,17668.62,"conventional",2016,"Midsouth"
47,2015-02-01,1.24,12276.58,6669.52,1653.73,0,3953.33,3953.33,0,0,"organic",2015,"DallasFtWorth"
21,2017-08-06,1.42,3357719.29,574437.85,1199617.75,327392.03,1256271.66,832554.71,340048.81,83668.14,"conventional",2017,"GreatLakes"
0,2018-03-25,1.39,641462.43,26019.52,479186.12,1883.17,134373.62,109938.39,22955.23,1480,"conventional",2018,"Boston"
18,2017-08-27,3.04,12656.32,419.06,4851.9,145.09,7240.27,6960.97,279.3,0,"organic",2017,"RaleighGreensboro"
16,2017-09-10,1.56,4281593.13,1701547.18,994157.13,79291.53,1506597.29,877485.21,625252.36,3859.72,"conventional",2017,"West"
19,2016-08-14,1.04,145313.85,42321.57,41576.7,89.14,61326.44,57870.22,3331.22,125,"conventional",2016,"Roanoke"
5,2017-11-26,1.42,1210256,39943,696301,697,473316,373479,99837,0,"conventional",2017,"NewYork"
48,2017-01-29,1.54,7850.52,724.05,4667.55,0,2458.92,770.05,1688.87,0,"organic",2017,"Detroit"
39,2017-04-02,1.46,239412.64,53424.06,110824.96,74.27,75089.35,73919.09,1170.26,0,"conventional",2017,"HarrisburgScranton"
51,2016-01-03,0.78,1191927.54,551921.61,411340.37,80184.39,148481.17,144358.85,3764.81,357.51,"conventional",2016,"DallasFtWorth"
9,2017-10-29,1.34,134388.82,83829.38,11655.32,117.88,38786.24,34224,4562.24,0,"conventional",2017,"StLouis"
8,2017-11-05,1.89,48099.91,1006.07,13421.84,70.09,33601.91,23095.17,10506.74,0,"organic",2017,"Plains"
49,2016-01-17,0.98,8688.58,1669.28,655.91,0,6363.39,396.29,5967.1,0,"organic",2016,"StLouis"
34,2017-05-07,1.19,4372728.72,926758.39,1699122.93,47936.74,1698910.66,1456000.83,237524.29,5385.54,"conventional",2017,"Midsouth"
3,2016-12-04,2.42,8036.44,103.64,3639.96,2.74,4290.1,4290.1,0,0,"organic",2016,"HartfordSpringfield"
24,2017-07-16,1.49,24811.57,6649.58,451.46,0,17710.53,17684.5,26.03,0,"organic",2017,"DallasFtWorth"
50,2017-01-15,1.27,356960.5,148500.59,72248.12,175.19,136036.6,69128.81,66907.79,0,"conventional",2017,"Orlando"
7,2018-02-04,1.06,847261.25,22674.34,754096.71,2247.4,68242.8,34218.15,33787.99,236.66,"conventional",2018,"NorthernNewEngland"
39,2017-04-02,1.26,16943.34,1252.51,6359.96,0,9330.87,636.1,8694.77,0,"organic",2017,"Atlanta"
28,2015-06-14,1.04,537725.07,2804.46,362082.5,10744.54,162093.57,162093.57,0,0,"conventional",2015,"NorthernNewEngland"
22,2016-07-24,1.67,68443.21,15723.85,15761.64,968.77,35988.95,33725.71,2263.24,0,"organic",2016,"Southeast"
41,2017-03-19,1.11,634212.88,149500.57,129099.31,19059.85,336553.15,334445.43,1589.36,518.36,"conventional",2017,"Portland"
15,2017-09-17,1.41,80109.29,3986.2,66934.64,33.59,9154.86,5289.78,3851.75,13.33,"conventional",2017,"Albany"
12,2016-10-02,1.06,2865744.94,1337602.73,471344.12,62565.39,994232.7,931963.97,40145.34,22123.39,"conventional",2016,"LosAngeles"
13,2015-09-27,1.08,202012.62,2220.62,138937.95,11725.37,49128.68,12344.28,34341.61,2442.79,"conventional",2015,"CincinnatiDayton"
24,2017-07-16,1.66,240537.76,12309.73,34479.02,2085.77,191663.24,178777.51,12885.73,0,"organic",2017,"Northeast"
8,2018-01-28,1.2,2278728.69,82652.82,1501055.47,745.5,694274.9,675215.26,18491.86,567.78,"conventional",2018,"NewYork"
28,2017-06-04,1.59,25886.3,3305.88,3706.22,0,18874.2,8654.49,10219.71,0,"organic",2017,"WestTexNewMexico"
45,2016-02-14,1.29,5510.43,177.82,2574.21,212.43,2545.97,1288.89,1257.08,0,"organic",2016,"RichmondNorfolk"
14,2015-09-20,2.01,17916.34,3810.93,12299.01,1110.43,695.97,695.97,0,0,"organic",2015,"NewYork"
45,2015-02-15,1.36,997562.44,17342.31,688201.27,2659.51,289359.35,240950.54,48408.81,0,"conventional",2015,"NewYork"
8,2017-11-05,1.62,71076.94,2483.36,55509.31,33.88,13050.39,9877.42,3172.97,0,"conventional",2017,"Albany"
0,2015-12-27,1.83,989.55,8.16,88.59,0,892.8,892.8,0,0,"organic",2015,"Albany"
0,2018-03-25,1.56,18717.08,469.23,3942.82,0,14305.03,9398.45,4906.58,0,"organic",2018,"Atlanta"
23,2017-07-23,1.59,752799.06,79551.49,459858.58,127440.73,85948.26,73112.31,7949.29,4886.66,"conventional",2017,"Chicago"
7,2017-11-12,1.98,62337.67,8390.23,17805.25,0,36142.19,36097.73,44.46,0,"organic",2017,"LosAngeles"
31,2017-05-28,1.32,143674.94,60061.87,29709.54,1890.54,52012.99,44354.41,7658.58,0,"conventional",2017,"Pittsburgh"
11,2015-10-11,1.26,7698.58,12.33,386.4,0,7299.85,7299.85,0,0,"organic",2015,"Boston"
25,2017-07-09,1.06,39591.12,8288.59,577.48,0,30725.05,30660.35,64.7,0,"organic",2017,"DallasFtWorth"
3,2017-12-10,1.03,713866,484033.33,71985.61,6988.61,150858.45,75190.47,75667.98,0,"conventional",2017,"MiamiFtLauderdale"
1,2017-12-24,1.73,13218.13,444.01,5455.3,0,7318.82,3411.75,3907.07,0,"organic",2017,"CincinnatiDayton"
32,2015-05-17,1.53,2614.93,1092.58,64.46,0,1457.89,1378.92,78.97,0,"organic",2015,"Pittsburgh"
48,2015-01-25,1.92,40358.44,2519.17,17147.02,73.05,20619.2,20455.66,163.54,0,"organic",2015,"Northeast"
28,2016-06-12,1.46,25862.04,19720.9,3959.24,29.44,2152.46,2065.9,86.56,0,"organic",2016,"Denver"
0,2016-12-25,1.33,149348.88,1345.56,91323.33,3768.64,52911.35,47453.6,5227.71,230.04,"conventional",2016,"GrandRapids"
40,2015-03-22,0.98,212719.94,2968.26,137560.99,23368.18,48822.51,11317.29,31773.08,5732.14,"conventional",2015,"CincinnatiDayton"
23,2015-07-19,2.2,13745.4,2236.68,9080.28,68.2,2360.24,2360.24,0,0,"organic",2015,"NewYork"
4,2017-12-03,1.92,2575.42,120.24,813.79,0,1641.39,398.89,1240.11,2.39,"organic",2017,"Spokane"
8,2016-10-30,1.65,71163.53,1130.02,56077.13,81.81,13874.57,13874.57,0,0,"conventional",2016,"BuffaloRochester"
7,2017-11-12,1.88,5376.58,147.41,871.4,0,4357.77,4351.1,6.67,0,"organic",2017,"Orlando"
30,2016-05-29,1.01,210386.61,13152.88,109784.28,12495.73,74953.72,47279.19,24844.19,2830.34,"conventional",2016,"Indianapolis"
4,2018-02-25,0.99,589559.59,199926,308881.68,1158.23,79593.68,72189.31,1982.31,5422.06,"conventional",2018,"Sacramento"
16,2015-09-06,1.96,4167.78,1926.96,1973.83,0,266.99,46.67,220.32,0,"organic",2015,"StLouis"
18,2016-08-21,2.09,6181.23,151.97,4182.89,2.74,1843.63,1676.47,167.16,0,"organic",2016,"HartfordSpringfield"
6,2015-11-15,1.53,3846.37,110.01,2793.73,0,942.63,456.67,485.96,0,"organic",2015,"Roanoke"
39,2017-04-02,1.02,76855.75,1334.79,18147.07,45.03,57328.86,349.3,56979.56,0,"organic",2017,"Seattle"
46,2015-02-08,1.11,2573973.63,1871661.73,226039.73,18310.04,457962.13,272767.32,185194.81,0,"conventional",2015,"Southeast"
43,2015-03-01,1.29,17267.84,9540.52,850.65,0,6876.67,6876.67,0,0,"organic",2015,"DallasFtWorth"
51,2015-01-04,2.32,4801.1,87.56,4364.01,0,349.53,349.53,0,0,"organic",2015,"HartfordSpringfield"
41,2017-03-19,1.27,17048.64,2548.8,4383.36,0,10116.48,7885.12,2231.36,0,"organic",2017,"LasVegas"
22,2015-07-26,1.81,3851.22,825.68,1299.64,416.03,1309.87,775.67,534.2,0,"organic",2015,"SouthCarolina"
7,2017-11-12,1.96,5719.05,10.52,1238.07,0,4470.46,2041.26,2429.2,0,"organic",2017,"StLouis"
6,2015-11-15,1.04,1357393.34,23669.62,1107466.31,929.57,225327.84,196060.17,29267.67,0,"conventional",2015,"NewYork"
46,2015-02-08,1.09,214718.99,140791.53,31995.56,48.87,41883.03,41880.81,2.22,0,"conventional",2015,"StLouis"
18,2016-08-21,1.65,119045.99,6118.03,69626.28,41.27,43260.41,18251.44,25008.97,0,"organic",2016,"GreatLakes"
4,2015-11-29,0.88,141356.34,2399.32,94093.55,5885.57,38977.9,12785.15,24850.38,1342.37,"conventional",2015,"CincinnatiDayton"
35,2016-04-24,0.87,295498.57,150931.36,33965.14,3088.13,107513.94,77956.93,29557.01,0,"conventional",2016,"NewOrleansMobile"
27,2017-06-25,1.74,142258.18,2010.17,54017.53,29866.67,56363.81,42161.64,4631.35,9570.82,"conventional",2017,"GrandRapids"
24,2016-07-10,1,357786.69,153905.64,69545.22,7716.52,126619.31,78101.14,47342.89,1175.28,"conventional",2016,"LasVegas"
21,2015-08-02,1.14,1458722.6,21768.56,1184264.91,1330.65,251358.48,216693.68,34664.8,0,"conventional",2015,"NewYork"
44,2015-02-22,1.33,1088977.45,18716.23,757987.66,2885,309388.56,253336.8,56051.76,0,"conventional",2015,"NewYork"
3,2017-12-10,1.02,277528.93,58726.14,60515.61,4428.39,153858.79,146050.48,7808.31,0,"conventional",2017,"Charlotte"
5,2015-11-22,1.35,5054.8,1866.07,1133.16,0,2055.57,70,1985.57,0,"organic",2015,"StLouis"
41,2016-03-13,1.52,5651.13,2735.12,99.34,0,2816.67,2816.67,0,0,"organic",2016,"Orlando"
34,2016-05-01,0.81,237679.37,117137.23,37442.51,1425.99,81673.64,49536.04,32137.6,0,"conventional",2016,"Nashville"
50,2016-01-10,1.28,79121.77,848.19,66696.97,109.08,11467.53,11293.65,173.88,0,"conventional",2016,"Albany"
31,2015-05-24,1.4,440574.33,15940.65,277233.41,1055.58,146344.69,129470.64,16871.38,2.67,"conventional",2015,"Philadelphia"
36,2017-04-23,1.26,5637299.78,2027854.71,1521895.03,162006.91,1925543.13,1849562.53,6322.77,69657.83,"conventional",2017,"California"
26,2015-06-28,1.15,862261.64,65051.95,534535.21,51109.85,211564.63,207378.09,4022.51,164.03,"conventional",2015,"BaltimoreWashington"
31,2017-05-28,1.37,122886.52,11731.8,29593.14,0,81561.58,81486.37,75.21,0,"organic",2017,"LosAngeles"
10,2018-01-14,1.33,18253,354.81,3471.49,78.62,14348.08,13243.48,1104.6,0,"organic",2018,"RichmondNorfolk"
16,2016-09-04,2.03,19197.78,705.28,9032.33,432.03,9028.14,9025.34,2.8,0,"organic",2016,"BaltimoreWashington"
32,2015-05-17,1.75,2470.94,1550.76,186.61,248.41,485.16,485.16,0,0,"organic",2015,"Jacksonville"
20,2015-08-09,2.17,7260.07,1873.4,5095.95,0,290.72,290.72,0,0,"organic",2015,"Sacramento"
13,2016-09-25,1.22,30305112.89,10548061.13,9255913.78,492604.3,10008533.68,7440444.59,2476400.79,91688.3,"conventional",2016,"TotalUS"
11,2015-10-11,0.89,638486.47,268061.13,258518.68,31027.33,80879.33,79841.99,1037.34,0,"conventional",2015,"WestTexNewMexico"
42,2015-03-08,1.36,147525.59,73956.89,31856.71,48.39,41663.6,41663.6,0,0,"conventional",2015,"StLouis"
20,2016-08-07,1.54,2292.45,7.46,172.85,0,2112.14,2112.14,0,0,"organic",2016,"Syracuse"
38,2017-04-09,1.95,57024.53,298.8,53040.02,0,3685.71,3685.71,0,0,"organic",2017,"Chicago"
47,2015-02-01,1.22,13195.65,7103.9,5624.41,0,467.34,467.34,0,0,"organic",2015,"Sacramento"
21,2016-07-31,1.42,2232.59,12.65,718.35,0,1501.59,975.17,526.42,0,"organic",2016,"Boise"
37,2015-04-12,1.82,31363.93,3059.06,17207.03,9.2,11088.64,8861.94,2226.7,0,"organic",2015,"Plains"
23,2016-07-17,1.31,66907.33,2211.14,39136.28,1,25558.91,24463.91,0,1095,"conventional",2016,"Syracuse"
28,2016-06-12,1.85,9058.23,938.76,4044.17,0,4075.3,3296.9,778.4,0,"organic",2016,"Philadelphia"
4,2018-02-25,1.37,9144.2,206.39,542.89,0,8394.92,7895.92,499,0,"organic",2018,"Tampa"
17,2015-08-30,1.32,11583.26,2544.39,5844.25,0,3194.62,383.01,2811.61,0,"organic",2015,"Detroit"
7,2017-11-12,1.11,292987,176864,25045,2188,88890,83664,4411,816,"conventional",2017,"NewOrleansMobile"
29,2015-06-07,1.3,194667.64,92964.49,38450.22,41.86,63211.07,63206.71,0,4.36,"conventional",2015,"StLouis"
4,2018-02-25,0.72,1224254.4,621383.55,216588.22,13517.52,372765.11,218471,148190.88,6103.23,"conventional",2018,"PhoenixTucson"
23,2017-07-23,1.38,2484918.32,1266618.54,407573.08,99404.46,711322.24,652958.02,12421.66,45942.56,"conventional",2017,"LosAngeles"
11,2018-01-07,1.75,264448.77,11605.47,35898.69,55.76,216888.85,205469.1,11419.75,0,"organic",2018,"Northeast"
0,2017-12-31,1.16,461913.85,314324.12,38867.01,665.33,108057.39,56521.08,51536.31,0,"conventional",2017,"Orlando"
7,2018-02-04,1.69,6493.79,1328.38,666.47,0,4498.94,2696.67,1802.27,0,"organic",2018,"StLouis"
10,2017-10-22,1.56,2380544.44,537789.18,1026119.76,20115.07,796520.43,698822.91,97558.95,138.57,"conventional",2017,"Midsouth"
20,2017-08-13,2.01,8435.52,1182.39,3688.93,11.24,3552.96,3403.12,149.84,0,"organic",2017,"WestTexNewMexico"
16,2015-09-06,1.59,2570.94,280.42,136.82,0,2153.7,2153.7,0,0,"organic",2015,"NewOrleansMobile"
38,2015-04-05,2.13,3420.17,1254.85,2065.32,0,100,100,0,0,"organic",2015,"StLouis"
11,2015-10-11,0.81,1100679.15,543166.98,349743.64,99900.94,107867.59,101828.12,5967.19,72.28,"conventional",2015,"DallasFtWorth"
7,2017-11-12,1.81,1044591.43,93312.94,217612.9,1074.64,732279.99,643083.53,89180.07,16.39,"organic",2017,"TotalUS"
12,2016-10-02,1.59,459163.77,20871.74,340342.71,5003.77,92945.55,92945.55,0,0,"conventional",2016,"Boston"
50,2015-01-11,1.26,7561,6142.35,818.65,0,600,600,0,0,"organic",2015,"Houston"
48,2015-01-25,1.36,1102868.27,18101.89,768131.81,3184.12,313450.45,249848.32,63602.13,0,"conventional",2015,"NewYork"
31,2017-05-28,1.06,364486.68,130568.12,50153.97,10114.51,173650.08,62414,111236.08,0,"conventional",2017,"LasVegas"
48,2016-01-24,1.27,317932.59,2330.83,234916.68,304.1,80380.98,75964.48,4411.43,5.07,"conventional",2016,"HartfordSpringfield"
48,2017-01-29,1.04,5571.99,222.81,1495.17,0,3854.01,1209.49,2644.52,0,"organic",2017,"Indianapolis"
2,2018-03-11,1.14,443295.3,82676.76,65334.67,47721.41,247562.46,178042.93,49942.51,19577.02,"conventional",2018,"Detroit"
27,2016-06-19,1.2,508036.18,157354.92,276855.96,18508.95,55316.35,54341.35,0,975,"conventional",2016,"Sacramento"
5,2017-11-26,1.19,2153918,987928,327525,82683,755782,702784,16197,36801,"conventional",2017,"LosAngeles"
51,2016-01-03,1.58,5893.4,1241.89,1675.45,420.04,2556.02,2435.41,120.61,0,"organic",2016,"SouthCarolina"
28,2017-06-18,1.68,215628.86,37443.94,48934.78,159.38,129090.76,31850.15,97240.61,0,"organic",2017,"West"
7,2018-02-04,0.65,10323174.59,4772921.95,1623613.82,38521.35,3888117.47,3351508.25,508738.57,27870.65,"conventional",2018,"SouthCentral"
39,2015-03-29,1.78,5373.53,389.81,2583.24,1021.05,1379.43,1363.5,15.93,0,"organic",2015,"RaleighGreensboro"
25,2016-07-03,1.3,7873.96,2021.72,150.93,0,5701.31,5661.31,40,0,"organic",2016,"Tampa"
25,2017-07-09,1.38,6897.96,74.91,1186.42,0,5636.63,374.39,5262.24,0,"organic",2017,"Indianapolis"
0,2015-12-27,0.96,123669.89,79508.7,8706.29,4748.08,30706.82,23563.06,7140.43,3.33,"conventional",2015,"Nashville"
28,2016-06-12,1.36,167703.13,3254.28,93760.09,2234,68454.76,62658.2,4765.73,1030.83,"conventional",2016,"GrandRapids"
34,2015-05-03,1.54,26104.52,9002.35,11551.57,0,5550.6,0,5550.6,0,"organic",2015,"Portland"
13,2015-09-27,1.68,2137.67,849.13,835.21,0,453.33,453.33,0,0,"organic",2015,"GrandRapids"
4,2015-11-29,1.16,545800.05,41028.15,379156.09,20147.53,105468.28,103615.95,1852.33,0,"conventional",2015,"BaltimoreWashington"
0,2018-03-25,1.46,4173.7,8,988.64,0,3177.06,2031.65,1145.41,0,"organic",2018,"Louisville"
36,2016-04-17,0.8,621350.28,219230.99,155882.34,22416.32,223820.63,199325.34,24495.29,0,"conventional",2016,"SanDiego"
22,2016-07-24,1.31,279159.58,52638.44,114295.77,26360.8,85864.57,77643.01,3640.73,4580.83,"conventional",2016,"RaleighGreensboro"
5,2016-11-20,1.35,167233.36,86431.23,23609.67,51,57141.46,44174.88,12726.58,240,"conventional",2016,"NewOrleansMobile"
0,2016-12-25,1.62,2583.94,114.51,1052.73,0,1416.7,1027.03,389.67,0,"organic",2016,"Indianapolis"
15,2016-09-11,1.16,338518.81,154295.04,62808.74,61,121354.03,65128.71,55457.26,768.06,"conventional",2016,"Tampa"
28,2017-06-18,1.52,505828.46,311873.22,66760.95,105.13,127089.16,51803.99,62943.5,12341.67,"conventional",2017,"MiamiFtLauderdale"
4,2017-12-03,1.39,12104.37,403.08,2628.08,0,9035.92,8940.1,95.82,0,"organic",2017,"Detroit"
48,2015-01-25,1.08,116995.68,53201.66,32775.08,7822.59,23196.35,21117.47,2057.45,21.43,"conventional",2015,"Columbus"
29,2015-06-07,1.02,335693.08,146782.32,112611.12,5234.25,71065.39,47209.35,23856.04,0,"conventional",2015,"LasVegas"
13,2015-09-27,1.93,5374.57,6.05,263.94,0,5104.58,5104.58,0,0,"organic",2015,"NorthernNewEngland"
21,2017-08-06,1.22,2742628.31,1359069.5,414552.66,109001.34,860004.81,793163.78,20822.11,46018.92,"conventional",2017,"LosAngeles"
11,2015-10-11,1,29216198.15,8828340.53,13326573.45,1614282.73,5447001.44,4153477.6,1221305.29,72218.55,"conventional",2015,"TotalUS"
0,2016-12-25,1.24,208041,57636.61,63983.54,6997.22,79423.63,76469.05,2793.47,161.11,"conventional",2016,"RaleighGreensboro"
52,2017-01-01,1.06,15669.84,4110.67,312.11,0,11247.06,11137.36,109.7,0,"organic",2017,"DallasFtWorth"
23,2015-07-19,1.53,35667.73,7915.19,6778.13,733.63,20240.78,14690.68,5550.1,0,"organic",2015,"Southeast"
50,2017-01-15,1.44,975724.28,121132.79,280287.84,8750.08,565553.57,400292.46,165261.11,0,"organic",2017,"TotalUS"
32,2016-05-15,1.76,3079.43,2042.3,140.46,0,896.67,896.67,0,0,"organic",2016,"Jacksonville"
47,2015-02-01,1.98,769.05,52.14,620.24,0,96.67,96.67,0,0,"organic",2015,"GrandRapids"
44,2015-02-22,1.9,56898.92,5183.02,17737.13,65.89,33912.88,33581.42,331.46,0,"organic",2015,"Northeast"
25,2017-07-09,1.47,17724.08,532.88,5228.33,0,11962.87,547.4,11415.47,0,"organic",2017,"Detroit"
8,2016-10-30,1.48,1499286.88,533137.32,383974.46,59596.59,522578.51,487013.41,16418.82,19146.28,"conventional",2016,"LosAngeles"
45,2016-02-14,1,803120.71,45558.04,501188.76,131202.78,125171.13,106296.76,18322.72,551.65,"conventional",2016,"Chicago"
2,2015-12-13,1.24,117645.69,3809.88,69582.68,3264.07,40989.06,38257.02,2231.37,500.67,"conventional",2015,"GrandRapids"
20,2017-08-13,1.43,1739844.71,649275.23,609832.36,6243.42,474493.7,424441.48,35663.55,14388.67,"conventional",2017,"Plains"
50,2015-01-11,1.87,6926.75,417.73,5637.76,0,871.26,329.5,541.76,0,"organic",2015,"Detroit"
14,2015-09-20,1.02,29569086.56,9422275.27,13846044.56,1112405.42,5188361.31,3938274.51,1183732.08,66354.72,"conventional",2015,"TotalUS"
38,2016-04-03,2.3,24055.14,1124.32,21364.15,0,1566.67,1566.67,0,0,"organic",2016,"SanFrancisco"
36,2017-04-23,0.68,1776220.69,665435.93,352920.48,5646.02,752218.26,224693.22,527525.04,0,"conventional",2017,"Houston"
26,2017-07-02,1.4,414176.6,247137.41,50254.8,190.22,116594.17,61248.28,45105.89,10240,"conventional",2017,"Orlando"
11,2017-10-15,1.39,13004.97,1168.25,81.55,0,11755.17,11748.5,6.67,0,"organic",2017,"Pittsburgh"
23,2015-07-19,0.98,186258.97,113404.36,19371.52,9567.97,43915.12,34877.55,8680.3,357.27,"conventional",2015,"Nashville"
42,2017-03-12,1.54,95713.29,2046.8,67162.63,89.32,26414.54,10990.08,15424.46,0,"conventional",2017,"Albany"
28,2016-06-12,2.31,5799.45,121.61,3428.72,14.86,2234.26,2234.26,0,0,"organic",2016,"HartfordSpringfield"
20,2017-08-13,1.67,2741.48,0,1252.59,0,1488.89,1102.05,386.84,0,"organic",2017,"Louisville"
3,2016-12-04,1.69,7030.03,219.6,2204.44,147.21,4458.78,2942.11,1516.67,0,"organic",2016,"SouthCarolina"
11,2015-10-11,1.53,9453.04,459.96,5639.91,597.61,2755.56,1033.33,1722.23,0,"organic",2015,"BaltimoreWashington"
20,2016-08-07,1.72,6079.97,250.68,286.28,16.12,5526.89,5514.53,12.36,0,"organic",2016,"HarrisburgScranton"
49,2017-01-22,2.03,20441.93,8435.86,9045.98,2.86,2957.23,2957.23,0,0,"organic",2017,"SanFrancisco"
36,2015-04-19,1.61,2879.62,1344.13,31.38,0,1504.11,1498.53,5.58,0,"organic",2015,"MiamiFtLauderdale"
39,2016-03-27,1.06,311571.85,152991.07,56406.32,62.9,102111.56,45393.81,56717.75,0,"conventional",2016,"Orlando"
41,2015-03-15,1.12,399566.22,336172.08,16508.21,310.7,46575.23,34911.7,11625.94,37.59,"conventional",2015,"Atlanta"
48,2017-01-29,1.49,6971.41,801.47,3370.23,0,2799.71,2039.28,760.43,0,"organic",2017,"Columbus"
35,2015-04-26,1.15,4923565.04,2421009.67,1729486.77,196469.02,576599.58,548252.41,26483.99,1863.18,"conventional",2015,"California"
24,2015-07-12,1.04,143992.91,69964.42,32449.21,16034.68,25544.6,22605.91,2366.05,572.64,"conventional",2015,"Columbus"
17,2016-08-28,1.79,14753.18,433.33,5340.54,561.53,8417.78,6859.91,1557.87,0,"organic",2016,"RaleighGreensboro"
28,2015-06-14,1.2,4561749.66,112693.47,2985953.81,56827.08,1406275.3,1285655.99,118366.89,2252.42,"conventional",2015,"Northeast"
26,2017-07-02,1.28,413263.16,179977.91,86915.73,2600.47,143769.05,94511.45,38696.11,10561.49,"conventional",2017,"SouthCarolina"
